Date Time, Water Level, Sigma, I, L 
2012-04-09 16:00,0.948,0.052,0,0
2012-04-09 17:00,0.650,0.053,0,0
2012-04-09 18:00,0.315,0.054,0,0
2012-04-09 19:00,0.080,0.047,0,0
2012-04-09 20:00,-0.021,0.066,0,0
2012-04-09 21:00,-0.022,0.050,0,0
2012-04-09 22:00,0.156,0.056,0,0
2012-04-09 23:00,0.463,0.050,0,0
2012-04-10 00:00,0.792,0.042,0,0
2012-04-10 01:00,1.131,0.060,0,0
2012-04-10 02:00,1.289,0.047,0,0
2012-04-10 03:00,1.270,0.046,0,0
2012-04-10 04:00,1.148,0.038,0,0
2012-04-10 05:00,0.923,0.040,0,0
2012-04-10 06:00,0.665,0.049,0,0
2012-04-10 07:00,0.233,0.046,0,0
2012-04-10 08:00,0.005,0.055,0,0
2012-04-10 09:00,-0.166,0.040,0,0
2012-04-10 10:00,-0.110,0.048,0,0
2012-04-10 11:00,0.226,0.047,0,0
2012-04-10 12:00,0.484,0.045,0,0
2012-04-10 13:00,0.767,0.044,0,0
2012-04-10 14:00,0.966,0.040,0,0
2012-04-10 15:00,1.042,0.041,0,0
2012-04-10 16:00,0.992,0.034,0,0
2012-04-10 17:00,0.788,0.038,0,0
2012-04-10 18:00,0.520,0.031,0,0
2012-04-10 19:00,0.215,0.038,0,0
2012-04-10 20:00,-0.013,0.029,0,0
2012-04-10 21:00,-0.065,0.034,0,0
2012-04-10 22:00,0.005,0.035,0,0
2012-04-10 23:00,0.206,0.034,0,0
2012-04-11 00:00,0.459,0.031,0,0
2012-04-11 01:00,0.819,0.032,0,0
2012-04-11 02:00,1.148,0.033,0,0
2012-04-11 03:00,1.294,0.035,0,0
2012-04-11 04:00,1.395,0.038,0,0
2012-04-11 05:00,1.305,0.045,0,0
2012-04-11 06:00,1.110,0.033,0,0
2012-04-11 07:00,0.824,0.056,0,0
2012-04-11 08:00,0.547,0.000,0,0
2012-04-11 09:00,0.316,0.076,0,0
2012-04-11 10:00,0.317,0.070,0,0
2012-04-11 11:00,0.312,0.091,0,0
2012-04-11 12:00,0.466,0.075,0,0
2012-04-11 13:00,0.737,0.086,0,0
2012-04-11 14:00,1.039,0.070,0,0
2012-04-11 15:00,1.179,0.069,0,0
2012-04-11 16:00,1.264,0.062,0,0
2012-04-11 17:00,1.154,0.065,0,0
2012-04-11 18:00,1.001,0.064,0,0
2012-04-11 19:00,0.724,0.060,0,0
2012-04-11 20:00,0.466,0.062,0,0
2012-04-11 21:00,0.275,0.049,0,0
2012-04-11 22:00,0.182,0.042,0,0
2012-04-11 23:00,0.230,0.043,0,0
2012-04-12 00:00,0.357,0.046,0,0
2012-04-12 01:00,0.649,0.043,0,0
2012-04-12 02:00,0.895,0.040,0,0
2012-04-12 03:00,1.172,0.037,0,0
2012-04-12 04:00,1.286,0.037,0,0
2012-04-12 05:00,1.327,0.040,0,0
2012-04-12 06:00,1.214,0.037,0,0
2012-04-12 07:00,0.942,0.039,0,0
2012-04-12 08:00,0.738,0.044,0,0
2012-04-12 09:00,0.433,0.036,0,0
2012-04-12 10:00,0.276,0.043,0,0
2012-04-12 11:00,0.215,0.042,0,0
2012-04-12 12:00,0.256,0.046,0,0
2012-04-12 13:00,0.418,0.042,0,0
2012-04-12 14:00,0.669,0.037,0,0
2012-04-12 15:00,0.916,0.044,0,0
2012-04-12 16:00,1.049,0.049,0,0
2012-04-12 17:00,1.084,0.044,0,0
2012-04-12 18:00,1.066,0.047,0,0
2012-04-12 19:00,0.926,0.053,0,0
2012-04-12 20:00,0.705,0.046,0,0
2012-04-12 21:00,0.501,0.046,0,0
2012-04-12 22:00,0.357,0.045,0,0
2012-04-12 23:00,0.271,0.047,0,0
2012-04-13 00:00,0.284,0.039,0,0
2012-04-13 01:00,0.402,0.040,0,0
2012-04-13 02:00,0.621,0.038,0,0
2012-04-13 03:00,0.877,0.042,0,0
2012-04-13 04:00,1.098,0.039,0,0
2012-04-13 05:00,1.205,0.042,0,0
2012-04-13 06:00,1.204,0.042,0,0
2012-04-13 07:00,1.079,0.045,0,0
2012-04-13 08:00,0.890,0.044,0,0
2012-04-13 09:00,0.643,0.045,0,0
2012-04-13 10:00,0.394,0.046,0,0
2012-04-13 11:00,0.219,0.044,0,0
2012-04-13 12:00,0.206,0.043,0,0
2012-04-13 13:00,0.221,0.052,0,0
2012-04-13 14:00,0.348,0.049,0,0
2012-04-13 15:00,0.598,0.059,0,0
2012-04-13 16:00,0.830,0.055,0,0
2012-04-13 17:00,0.968,0.049,0,0
2012-04-13 18:00,1.018,0.042,0,0
2012-04-13 19:00,0.998,0.052,0,0
2012-04-13 20:00,0.889,0.060,0,0
2012-04-13 21:00,0.710,0.046,0,0
2012-04-13 22:00,0.494,0.051,0,0
2012-04-13 23:00,0.313,0.047,0,0
2012-04-14 00:00,0.210,0.044,0,0
2012-04-14 01:00,0.218,0.048,0,0
2012-04-14 02:00,0.330,0.051,0,0
2012-04-14 03:00,0.517,0.050,0,0
2012-04-14 04:00,0.765,0.052,0,0
2012-04-14 05:00,0.947,0.051,0,0
2012-04-14 06:00,1.039,0.040,0,0
2012-04-14 07:00,1.034,0.056,0,0
2012-04-14 08:00,0.958,0.050,0,0
2012-04-14 09:00,0.798,0.048,0,0
2012-04-14 10:00,0.509,0.043,0,0
2012-04-14 11:00,0.248,0.045,0,0
2012-04-14 12:00,0.134,0.047,0,0
2012-04-14 13:00,0.090,0.047,0,0
2012-04-14 14:00,0.081,0.052,0,0
2012-04-14 15:00,0.243,0.044,0,0
2012-04-14 16:00,0.445,0.046,0,0
2012-04-14 17:00,0.669,0.050,0,0
2012-04-14 18:00,0.812,0.041,0,0
2012-04-14 19:00,0.903,0.038,0,0
2012-04-14 20:00,0.877,0.044,0,0
2012-04-14 21:00,0.750,0.048,0,0
2012-04-14 22:00,0.558,0.048,0,0
2012-04-14 23:00,0.317,0.046,0,0
2012-04-15 00:00,0.113,0.045,0,0
2012-04-15 01:00,0.032,0.045,0,0
2012-04-15 02:00,-0.014,0.037,0,0
2012-04-15 03:00,0.072,0.043,0,0
2012-04-15 04:00,0.283,0.042,0,0
2012-04-15 05:00,0.506,0.044,0,0
2012-04-15 06:00,0.705,0.036,0,0
2012-04-15 07:00,0.815,0.032,0,0
2012-04-15 08:00,0.860,0.034,0,0
2012-04-15 09:00,0.781,0.038,0,0
2012-04-15 10:00,0.584,0.042,0,0
2012-04-15 11:00,0.362,0.035,0,0
2012-04-15 12:00,0.140,0.030,0,0
2012-04-15 13:00,-0.031,0.043,0,0
2012-04-15 14:00,-0.072,0.039,0,0
2012-04-15 15:00,-0.016,0.040,0,0
2012-04-15 16:00,0.122,0.037,0,0
2012-04-15 17:00,0.343,0.037,0,0
2012-04-15 18:00,0.603,0.035,0,0
2012-04-15 19:00,0.776,0.033,0,0
2012-04-15 20:00,0.882,0.044,0,0
2012-04-15 21:00,0.866,0.037,0,0
2012-04-15 22:00,0.729,0.036,0,0
2012-04-15 23:00,0.539,0.038,0,0
2012-04-16 00:00,0.344,0.039,0,0
2012-04-16 01:00,0.106,0.035,0,0
2012-04-16 02:00,-0.033,0.035,0,0
2012-04-16 03:00,0.001,0.041,0,0
2012-04-16 04:00,0.101,0.045,0,0
2012-04-16 05:00,0.268,0.040,0,0
2012-04-16 06:00,0.496,0.041,0,0
2012-04-16 07:00,0.699,0.039,0,0
2012-04-16 08:00,0.863,0.036,0,0
2012-04-16 09:00,0.840,0.042,0,0
2012-04-16 10:00,0.763,0.039,0,0
2012-04-16 11:00,0.618,0.040,0,0
2012-04-16 12:00,0.427,0.033,0,0
2012-04-16 13:00,0.177,0.042,0,0
2012-04-16 14:00,0.020,0.038,0,0
2012-04-16 15:00,-0.022,0.039,0,0
2012-04-16 16:00,0.050,0.040,0,0
2012-04-16 17:00,0.224,0.033,0,0
2012-04-16 18:00,0.445,0.042,0,0
2012-04-16 19:00,0.682,0.034,0,0
2012-04-16 20:00,0.872,0.041,0,0
2012-04-16 21:00,0.934,0.037,0,0
2012-04-16 22:00,0.895,0.033,0,0
2012-04-16 23:00,0.769,0.040,0,0
2012-04-17 00:00,0.574,0.039,0,0
2012-04-17 01:00,0.334,0.036,0,0
2012-04-17 02:00,0.101,0.041,0,0
2012-04-17 03:00,-0.011,0.043,0,0
2012-04-17 04:00,0.050,0.035,0,0
2012-04-17 05:00,0.169,0.040,0,0
2012-04-17 06:00,0.307,0.037,0,0
2012-04-17 07:00,0.553,0.034,0,0
2012-04-17 08:00,0.771,0.036,0,0
2012-04-17 09:00,0.863,0.036,0,0
2012-04-17 10:00,0.856,0.040,0,0
2012-04-17 11:00,0.789,0.039,0,0
2012-04-17 12:00,0.642,0.034,0,0
2012-04-17 13:00,0.415,0.039,0,0
2012-04-17 14:00,0.180,0.040,0,0
2012-04-17 15:00,0.080,0.036,0,0
2012-04-17 16:00,0.032,0.036,0,0
2012-04-17 17:00,0.123,0.042,0,0
2012-04-17 18:00,0.331,0.038,0,0
2012-04-17 19:00,0.574,0.046,0,0
2012-04-17 20:00,0.840,0.043,0,0
2012-04-17 21:00,0.993,0.050,0,0
2012-04-17 22:00,1.043,0.042,0,0
2012-04-17 23:00,0.966,0.049,0,0
2012-04-18 00:00,0.839,0.051,0,0
2012-04-18 01:00,0.632,0.045,0,0
2012-04-18 02:00,0.354,0.045,0,0
2012-04-18 03:00,0.160,0.053,0,0
2012-04-18 04:00,0.088,0.037,0,0
2012-04-18 05:00,0.137,0.048,0,0
2012-04-18 06:00,0.256,0.048,0,0
2012-04-18 07:00,0.469,0.050,0,0
2012-04-18 08:00,0.716,0.048,0,0
2012-04-18 09:00,0.918,0.050,0,0
2012-04-18 10:00,0.970,0.045,0,0
2012-04-18 11:00,0.971,0.052,0,0
2012-04-18 12:00,0.851,0.054,0,0
2012-04-18 13:00,0.661,0.040,0,0
2012-04-18 14:00,0.440,0.059,0,0
2012-04-18 15:00,0.221,0.050,0,0
2012-04-18 16:00,0.136,0.064,0,0
2012-04-18 17:00,0.187,0.057,0,0
2012-04-18 18:00,0.339,0.064,0,0
2012-04-18 19:00,0.542,0.070,0,0
2012-04-18 20:00,0.857,0.075,0,0
2012-04-18 21:00,1.083,0.109,0,0
2012-04-18 22:00,1.229,0.094,0,0
2012-04-18 23:00,1.233,0.088,0,0
2012-04-19 00:00,1.178,0.092,0,0
2012-04-19 01:00,0.981,0.131,0,0
2012-04-19 02:00,0.724,0.098,0,0
2012-04-19 03:00,0.484,0.110,0,0
2012-04-19 04:00,0.295,0.142,0,0
2012-04-19 05:00,0.227,0.153,0,0
2012-04-19 06:00,0.282,0.102,0,0
2012-04-19 07:00,0.442,0.127,0,0
2012-04-19 08:00,0.647,0.137,0,0
2012-04-19 09:00,0.887,0.129,0,0
2012-04-19 10:00,1.049,0.098,0,0
2012-04-19 11:00,1.124,0.137,0,0
2012-04-19 12:00,1.086,0.135,0,0
2012-04-19 13:00,0.933,0.106,0,0
2012-04-19 14:00,0.693,0.095,0,0
2012-04-19 15:00,0.480,0.121,0,0
2012-04-19 16:00,0.331,0.141,0,0
2012-04-19 17:00,0.235,0.128,0,0
2012-04-19 18:00,0.291,0.111,0,0
2012-04-19 19:00,0.471,0.145,0,0
2012-04-19 20:00,0.730,0.155,0,0
2012-04-19 21:00,0.994,0.121,0,0
2012-04-19 22:00,1.230,0.137,0,0
2012-04-19 23:00,1.321,0.122,0,0
2012-04-20 00:00,1.259,0.133,0,0
2012-04-20 01:00,1.148,0.102,0,0
2012-04-20 02:00,0.906,0.113,0,0
2012-04-20 03:00,0.649,0.119,0,0
2012-04-20 04:00,0.372,0.099,0,0
2012-04-20 05:00,0.205,0.093,0,0
2012-04-20 06:00,0.180,0.111,0,0
2012-04-20 07:00,0.274,0.112,0,0
2012-04-20 08:00,0.427,0.120,0,0
2012-04-20 09:00,0.687,0.100,0,0
2012-04-20 10:00,0.891,0.087,0,0
2012-04-20 11:00,1.031,0.116,0,0
2012-04-20 12:00,1.023,0.091,0,0
2012-04-20 13:00,0.920,0.104,0,0
2012-04-20 14:00,0.764,0.109,0,0
2012-04-20 15:00,0.534,0.089,0,0
2012-04-20 16:00,0.267,0.086,0,0
2012-04-20 17:00,0.158,0.091,0,0
2012-04-20 18:00,0.166,0.098,0,0
2012-04-20 19:00,0.293,0.081,0,0
2012-04-20 20:00,0.521,0.079,0,0
2012-04-20 21:00,0.759,0.091,0,0
2012-04-20 22:00,1.030,0.090,0,0
2012-04-20 23:00,1.214,0.081,0,0
2012-04-21 00:00,1.283,0.086,0,0
2012-04-21 01:00,1.198,0.079,0,0
2012-04-21 02:00,1.010,0.071,0,0
2012-04-21 03:00,0.781,0.076,0,0
2012-04-21 04:00,0.489,0.069,0,0
2012-04-21 05:00,0.245,0.076,0,0
2012-04-21 06:00,0.157,0.069,0,0
2012-04-21 07:00,0.194,0.077,0,0
2012-04-21 08:00,0.317,0.069,0,0
2012-04-21 09:00,0.502,0.079,0,0
2012-04-21 10:00,0.749,0.070,0,0
2012-04-21 11:00,0.954,0.074,0,0
2012-04-21 12:00,1.069,0.079,0,0
2012-04-21 13:00,1.024,0.074,0,0
2012-04-21 14:00,0.886,0.075,0,0
2012-04-21 15:00,0.700,0.067,0,0
2012-04-21 16:00,0.463,0.067,0,0
2012-04-21 17:00,0.245,0.069,0,0
2012-04-21 18:00,0.170,0.056,0,0
2012-04-21 19:00,0.258,0.070,0,0
2012-04-21 20:00,0.394,0.071,0,0
2012-04-21 21:00,0.606,0.050,0,0
2012-04-21 22:00,0.876,0.059,0,0
2012-04-21 23:00,1.107,0.071,0,0
2012-04-22 00:00,1.234,0.061,0,0
2012-04-22 01:00,1.240,0.070,0,0
2012-04-22 02:00,1.098,0.064,0,0
2012-04-22 03:00,0.903,0.050,0,0
2012-04-22 04:00,0.627,0.061,0,0
2012-04-22 05:00,0.391,0.065,0,0
2012-04-22 06:00,0.220,0.059,0,0
2012-04-22 07:00,0.138,0.062,0,0
2012-04-22 08:00,0.249,0.067,0,0
2012-04-22 09:00,0.402,0.058,0,0
2012-04-22 10:00,0.582,0.064,0,0
2012-04-22 11:00,0.872,0.056,0,0
2012-04-22 12:00,1.063,0.054,0,0
2012-04-22 13:00,1.102,0.070,0,0
2012-04-22 14:00,1.000,0.071,0,0
2012-04-22 15:00,0.978,0.066,0,0
2012-04-22 16:00,0.705,0.073,0,0
2012-04-22 17:00,0.583,0.068,0,0
2012-04-22 18:00,0.343,0.085,0,0
2012-04-22 19:00,0.291,0.112,0,0
2012-04-22 20:00,0.424,0.103,0,0
2012-04-22 21:00,0.667,0.085,0,0
2012-04-22 22:00,0.908,0.133,0,0
2012-04-22 23:00,1.173,0.115,0,0
2012-04-23 00:00,1.381,0.135,0,0
2012-04-23 01:00,1.479,0.131,0,0
2012-04-23 02:00,1.383,0.125,0,0
2012-04-23 03:00,1.207,0.128,0,0
2012-04-23 04:00,1.028,0.103,0,0
2012-04-23 05:00,0.770,0.107,0,0
2012-04-23 06:00,0.557,0.114,0,0
2012-04-23 07:00,0.412,0.099,0,0
2012-04-23 08:00,0.431,0.094,0,0
2012-04-23 09:00,0.508,0.100,0,0
2012-04-23 10:00,0.624,0.122,0,0
2012-04-23 11:00,0.895,0.107,0,0
2012-04-23 12:00,1.095,0.097,0,0
2012-04-23 13:00,1.212,0.091,0,0
2012-04-23 14:00,1.119,0.109,0,0
2012-04-23 15:00,0.997,0.111,0,0
2012-04-23 16:00,0.859,0.110,0,0
2012-04-23 17:00,0.612,0.110,0,0
2012-04-23 18:00,0.370,0.089,0,0
2012-04-23 19:00,0.252,0.115,0,0
2012-04-23 20:00,0.274,0.096,0,0
2012-04-23 21:00,0.404,0.099,0,0
2012-04-23 22:00,0.596,0.085,0,0
2012-04-23 23:00,0.726,0.101,0,0
2012-04-24 00:00,1.042,0.099,0,0
2012-04-24 01:00,1.204,0.093,0,0
2012-04-24 02:00,1.195,0.096,0,0
2012-04-24 03:00,1.087,0.085,0,0
2012-04-24 04:00,0.941,0.098,0,0
2012-04-24 05:00,0.740,0.104,0,0
2012-04-24 06:00,0.442,0.109,0,0
2012-04-24 07:00,0.207,0.086,0,0
2012-04-24 08:00,0.125,0.101,0,0
2012-04-24 09:00,0.167,0.084,0,0
2012-04-24 10:00,0.237,0.095,0,0
2012-04-24 11:00,0.413,0.086,0,0
2012-04-24 12:00,0.691,0.086,0,0
2012-04-24 13:00,0.896,0.086,0,0
2012-04-24 14:00,0.949,0.071,0,0
2012-04-24 15:00,0.884,0.062,0,0
2012-04-24 16:00,0.712,0.079,0,0
2012-04-24 17:00,0.517,0.085,0,0
2012-04-24 18:00,0.329,0.076,0,0
2012-04-24 19:00,0.143,0.100,0,0
2012-04-24 20:00,0.089,0.075,0,0
2012-04-24 21:00,0.131,0.077,0,0
2012-04-24 22:00,0.305,0.066,0,0
2012-04-24 23:00,0.518,0.083,0,0
2012-04-25 00:00,0.737,0.078,0,0
2012-04-25 01:00,0.972,0.078,0,0
2012-04-25 02:00,1.083,0.070,0,0
2012-04-25 03:00,1.069,0.073,0,0
2012-04-25 04:00,0.913,0.069,0,0
2012-04-25 05:00,0.751,0.080,0,0
2012-04-25 06:00,0.492,0.072,0,0
2012-04-25 07:00,0.265,0.073,0,0
2012-04-25 08:00,0.104,0.076,0,0
2012-04-25 09:00,0.106,0.069,0,0
2012-04-25 10:00,0.134,0.080,0,0
2012-04-25 11:00,0.308,0.073,0,0
2012-04-25 12:00,0.534,0.079,0,0
2012-04-25 13:00,0.707,0.081,0,0
2012-04-25 14:00,0.879,0.072,0,0
2012-04-25 15:00,0.894,0.068,0,0
2012-04-25 16:00,0.793,0.065,0,0
2012-04-25 17:00,0.643,0.071,0,0
2012-04-25 18:00,0.485,0.077,0,0
2012-04-25 19:00,0.336,0.082,0,0
2012-04-25 20:00,0.189,0.060,0,0
2012-04-25 21:00,0.177,0.072,0,0
2012-04-25 22:00,0.319,0.073,0,0
2012-04-25 23:00,0.471,0.076,0,0
2012-04-26 00:00,0.659,0.066,0,0
2012-04-26 01:00,0.874,0.062,0,0
2012-04-26 02:00,1.054,0.076,0,0
2012-04-26 03:00,1.096,0.067,0,0
2012-04-26 04:00,1.018,0.060,0,0
2012-04-26 05:00,0.872,0.063,0,0
