Date Time, Water Level, Sigma, I, L 
2012-03-12 09:00,-0.270,0.099,0,0
2012-03-12 10:00,-0.220,0.082,0,0
2012-03-12 11:00,-0.064,0.078,0,0
2012-03-12 12:00,0.188,0.088,0,0
2012-03-12 13:00,0.545,0.091,0,0
2012-03-12 14:00,0.820,0.095,0,0
2012-03-12 15:00,0.884,0.103,0,0
2012-03-12 16:00,0.812,0.078,0,0
2012-03-12 17:00,0.651,0.090,0,0
2012-03-12 18:00,0.387,0.082,0,0
2012-03-12 19:00,0.114,0.068,0,0
2012-03-12 20:00,-0.150,0.076,0,0
2012-03-12 21:00,-0.262,0.077,0,0
2012-03-12 22:00,-0.259,0.076,0,0
2012-03-12 23:00,-0.152,0.072,0,0
2012-03-13 00:00,0.091,0.076,0,0
2012-03-13 01:00,0.416,0.082,0,0
2012-03-13 02:00,0.766,0.066,0,0
2012-03-13 03:00,0.969,0.067,0,0
2012-03-13 04:00,0.977,0.066,0,0
2012-03-13 05:00,0.904,0.081,0,0
2012-03-13 06:00,0.715,0.078,0,0
2012-03-13 07:00,0.447,0.071,0,0
2012-03-13 08:00,0.132,0.074,0,0
2012-03-13 09:00,-0.120,0.066,0,0
2012-03-13 10:00,-0.208,0.080,0,0
2012-03-13 11:00,-0.194,0.078,0,0
2012-03-13 12:00,-0.084,0.079,0,0
2012-03-13 13:00,0.144,0.083,0,0
2012-03-13 14:00,0.424,0.063,0,0
2012-03-13 15:00,0.653,0.067,0,0
2012-03-13 16:00,0.716,0.076,0,0
2012-03-13 17:00,0.673,0.076,0,0
2012-03-13 18:00,0.560,0.068,0,0
2012-03-13 19:00,0.338,0.081,0,0
2012-03-13 20:00,0.093,0.064,0,0
2012-03-13 21:00,-0.093,0.070,0,0
2012-03-13 22:00,-0.232,0.058,0,0
2012-03-13 23:00,-0.207,0.065,0,0
2012-03-14 00:00,-0.107,0.069,0,0
2012-03-14 01:00,0.107,0.062,0,0
2012-03-14 02:00,0.403,0.070,0,0
2012-03-14 03:00,0.742,0.079,0,0
2012-03-14 04:00,0.915,0.081,0,0
2012-03-14 05:00,0.938,0.063,0,0
2012-03-14 06:00,0.879,0.063,0,0
2012-03-14 07:00,0.728,0.060,0,0
2012-03-14 08:00,0.494,0.059,0,0
2012-03-14 09:00,0.218,0.059,0,0
2012-03-14 10:00,0.028,0.059,0,0
2012-03-14 11:00,-0.047,0.071,0,0
2012-03-14 12:00,-0.040,0.069,0,0
2012-03-14 13:00,0.077,0.071,0,0
2012-03-14 14:00,0.309,0.075,0,0
2012-03-14 15:00,0.567,0.061,0,0
2012-03-14 16:00,0.752,0.068,0,0
2012-03-14 17:00,0.791,0.073,0,0
2012-03-14 18:00,0.744,0.063,0,0
2012-03-14 19:00,0.648,0.081,0,0
2012-03-14 20:00,0.487,0.062,0,0
2012-03-14 21:00,0.317,0.066,0,0
2012-03-14 22:00,0.036,0.076,0,0
2012-03-14 23:00,-0.061,0.084,0,0
2012-03-15 00:00,-0.049,0.069,0,0
2012-03-15 01:00,0.060,0.088,0,0
2012-03-15 02:00,0.268,0.072,0,0
2012-03-15 03:00,0.567,0.081,0,0
2012-03-15 04:00,0.854,0.063,0,0
2012-03-15 05:00,0.981,0.087,0,0
2012-03-15 06:00,1.023,0.079,0,0
2012-03-15 07:00,0.970,0.084,0,0
2012-03-15 08:00,0.848,0.073,0,0
2012-03-15 09:00,0.596,0.071,0,0
2012-03-15 10:00,0.356,0.074,0,0
2012-03-15 11:00,0.155,0.072,0,0
2012-03-15 12:00,0.069,0.065,0,0
2012-03-15 13:00,0.105,0.076,0,0
2012-03-15 14:00,0.227,0.080,0,0
2012-03-15 15:00,0.420,0.062,0,0
2012-03-15 16:00,0.663,0.071,0,0
2012-03-15 17:00,0.778,0.070,0,0
2012-03-15 18:00,0.862,0.073,0,0
2012-03-15 19:00,0.875,0.069,0,0
2012-03-15 20:00,0.778,0.068,0,0
2012-03-15 21:00,0.652,0.069,0,0
2012-03-15 22:00,0.397,0.072,0,0
2012-03-15 23:00,0.218,0.057,0,0
2012-03-16 00:00,0.115,0.065,0,0
2012-03-16 01:00,0.087,0.059,0,0
2012-03-16 02:00,0.180,0.076,0,0
2012-03-16 03:00,0.370,0.062,0,0
2012-03-16 04:00,0.657,0.066,0,0
2012-03-16 05:00,0.912,0.058,0,0
2012-03-16 06:00,1.039,0.075,0,0
2012-03-16 07:00,1.128,0.081,0,0
2012-03-16 08:00,1.066,0.072,0,0
2012-03-16 09:00,0.938,0.068,0,0
2012-03-16 10:00,0.724,0.075,0,0
2012-03-16 11:00,0.513,0.074,0,0
2012-03-16 12:00,0.294,0.066,0,0
2012-03-16 13:00,0.209,0.066,0,0
2012-03-16 14:00,0.182,0.067,0,0
2012-03-16 15:00,0.254,0.067,0,0
2012-03-16 16:00,0.457,0.068,0,0
2012-03-16 17:00,0.692,0.060,0,0
2012-03-16 18:00,0.866,0.061,0,0
2012-03-16 19:00,0.959,0.063,0,0
2012-03-16 20:00,0.984,0.075,0,0
2012-03-16 21:00,0.906,0.081,0,0
2012-03-16 22:00,0.716,0.069,0,0
2012-03-16 23:00,0.530,0.062,0,0
2012-03-17 00:00,0.325,0.068,0,0
2012-03-17 01:00,0.197,0.071,0,0
2012-03-17 02:00,0.168,0.073,0,0
2012-03-17 03:00,0.255,0.083,0,0
2012-03-17 04:00,0.434,0.097,0,0
2012-03-17 05:00,0.686,0.082,0,0
2012-03-17 06:00,0.908,0.076,0,0
2012-03-17 07:00,1.094,0.081,0,0
2012-03-17 08:00,1.153,0.107,0,0
2012-03-17 09:00,1.094,0.104,0,0
2012-03-17 10:00,0.990,0.095,0,0
2012-03-17 11:00,0.800,0.087,0,0
2012-03-17 12:00,0.537,0.095,0,0
2012-03-17 13:00,0.335,0.082,0,0
2012-03-17 14:00,0.198,0.097,0,0
2012-03-17 15:00,0.176,0.094,0,0
2012-03-17 16:00,0.287,0.095,0,0
2012-03-17 17:00,0.449,0.098,0,0
2012-03-17 18:00,0.675,0.100,0,0
2012-03-17 19:00,0.833,0.102,0,0
2012-03-17 20:00,0.932,0.083,0,0
2012-03-17 21:00,0.969,0.076,0,0
2012-03-17 22:00,0.914,0.091,0,0
2012-03-17 23:00,0.746,0.081,0,0
2012-03-18 00:00,0.551,0.092,0,0
2012-03-18 01:00,0.319,0.091,0,0
2012-03-18 02:00,0.184,0.109,0,0
2012-03-18 03:00,0.170,0.091,0,0
2012-03-18 04:00,0.223,0.086,0,0
2012-03-18 05:00,0.378,0.099,0,0
2012-03-18 06:00,0.604,0.094,0,0
2012-03-18 07:00,0.846,0.100,0,0
2012-03-18 08:00,1.012,0.095,0,0
2012-03-18 09:00,1.074,0.101,0,0
2012-03-18 10:00,1.074,0.087,0,0
2012-03-18 11:00,0.906,0.078,0,0
2012-03-18 12:00,0.686,0.097,0,0
2012-03-18 13:00,0.444,0.090,0,0
2012-03-18 14:00,0.235,0.087,0,0
2012-03-18 15:00,0.111,0.085,0,0
2012-03-18 16:00,0.138,0.079,0,0
2012-03-18 17:00,0.243,0.079,0,0
2012-03-18 18:00,0.447,0.100,0,0
2012-03-18 19:00,0.686,0.077,0,0
2012-03-18 20:00,0.910,0.084,0,0
2012-03-18 21:00,1.040,0.074,0,0
2012-03-18 22:00,1.056,0.069,0,0
2012-03-18 23:00,0.961,0.073,0,0
2012-03-19 00:00,0.794,0.074,0,0
2012-03-19 01:00,0.540,0.069,0,0
2012-03-19 02:00,0.313,0.078,0,0
2012-03-19 03:00,0.165,0.082,0,0
2012-03-19 04:00,0.132,0.069,0,0
2012-03-19 05:00,0.208,0.085,0,0
2012-03-19 06:00,0.362,0.067,0,0
2012-03-19 07:00,0.604,0.067,0,0
2012-03-19 08:00,0.871,0.071,0,0
2012-03-19 09:00,1.031,0.068,0,0
2012-03-19 10:00,1.069,0.068,0,0
2012-03-19 11:00,1.018,0.072,0,0
2012-03-19 12:00,0.854,0.075,0,0
2012-03-19 13:00,0.627,0.063,0,0
2012-03-19 14:00,0.319,0.064,0,0
2012-03-19 15:00,0.111,0.058,0,0
2012-03-19 16:00,0.038,0.072,0,0
2012-03-19 17:00,0.095,0.069,0,0
2012-03-19 18:00,0.197,0.067,0,0
2012-03-19 19:00,0.434,0.063,0,0
2012-03-19 20:00,0.741,0.064,0,0
2012-03-19 21:00,0.970,0.066,0,0
2012-03-19 22:00,1.024,0.059,0,0
2012-03-19 23:00,1.000,0.065,0,0
2012-03-20 00:00,0.876,0.058,0,0
2012-03-20 01:00,0.657,0.064,0,0
2012-03-20 02:00,0.408,0.056,0,0
2012-03-20 03:00,0.148,0.065,0,0
2012-03-20 04:00,0.031,0.070,0,0
2012-03-20 05:00,-0.006,0.074,0,0
2012-03-20 06:00,0.108,0.058,0,0
2012-03-20 07:00,0.291,0.061,0,0
2012-03-20 08:00,0.580,0.061,0,0
2012-03-20 09:00,0.828,0.049,0,0
2012-03-20 10:00,1.015,0.061,0,0
2012-03-20 11:00,1.028,0.060,0,0
2012-03-20 12:00,0.905,0.063,0,0
2012-03-20 13:00,0.795,0.064,0,0
2012-03-20 14:00,0.550,0.055,0,0
2012-03-20 15:00,0.265,0.063,0,0
2012-03-20 16:00,0.045,0.073,0,0
2012-03-20 17:00,-0.003,0.059,0,0
2012-03-20 18:00,0.095,0.056,0,0
2012-03-20 19:00,0.272,0.062,0,0
2012-03-20 20:00,0.515,0.052,0,0
2012-03-20 21:00,0.818,0.056,0,0
2012-03-20 22:00,0.967,0.060,0,0
2012-03-20 23:00,1.066,0.062,0,0
2012-03-21 00:00,1.021,0.054,0,0
2012-03-21 01:00,0.830,0.056,0,0
2012-03-21 02:00,0.622,0.057,0,0
2012-03-21 03:00,0.368,0.053,0,0
2012-03-21 04:00,0.096,0.059,0,0
2012-03-21 05:00,-0.000,0.064,0,0
2012-03-21 06:00,0.025,0.059,0,0
2012-03-21 07:00,0.189,0.064,0,0
2012-03-21 08:00,0.418,0.061,0,0
2012-03-21 09:00,0.666,0.055,0,0
2012-03-21 10:00,0.924,0.056,0,0
2012-03-21 11:00,1.054,0.060,0,0
2012-03-21 12:00,1.059,0.057,0,0
2012-03-21 13:00,0.940,0.060,0,0
2012-03-21 14:00,0.709,0.060,0,0
2012-03-21 15:00,0.453,0.059,0,0
2012-03-21 16:00,0.209,0.053,0,0
2012-03-21 17:00,0.022,0.058,0,0
2012-03-21 18:00,0.001,0.059,0,0
2012-03-21 19:00,0.118,0.062,0,0
2012-03-21 20:00,0.294,0.057,0,0
2012-03-21 21:00,0.575,0.056,0,0
2012-03-21 22:00,0.859,0.055,0,0
2012-03-21 23:00,1.001,0.054,0,0
2012-03-22 00:00,1.031,0.051,0,0
2012-03-22 01:00,0.910,0.058,0,0
2012-03-22 02:00,0.703,0.058,0,0
2012-03-22 03:00,0.460,0.054,0,0
2012-03-22 04:00,0.184,0.056,0,0
2012-03-22 05:00,-0.020,0.058,0,0
2012-03-22 06:00,-0.108,0.052,0,0
2012-03-22 07:00,-0.036,0.053,0,0
2012-03-22 08:00,0.151,0.049,0,0
2012-03-22 09:00,0.335,0.053,0,0
2012-03-22 10:00,0.604,0.049,0,0
2012-03-22 11:00,0.804,0.054,0,0
2012-03-22 12:00,0.878,0.058,0,0
2012-03-22 13:00,0.816,0.056,0,0
2012-03-22 14:00,0.649,0.061,0,0
2012-03-22 15:00,0.438,0.057,0,0
2012-03-22 16:00,0.177,0.059,0,0
2012-03-22 17:00,-0.034,0.060,0,0
2012-03-22 18:00,-0.147,0.052,0,0
2012-03-22 19:00,-0.064,0.065,0,0
2012-03-22 20:00,0.113,0.056,0,0
2012-03-22 21:00,0.368,0.051,0,0
2012-03-22 22:00,0.593,0.052,0,0
2012-03-22 23:00,0.873,0.055,0,0
2012-03-23 00:00,1.021,0.044,0,0
2012-03-23 01:00,1.001,0.049,0,0
2012-03-23 02:00,0.849,0.048,0,0
2012-03-23 03:00,0.649,0.057,0,0
2012-03-23 04:00,0.390,0.051,0,0
2012-03-23 05:00,0.122,0.047,0,0
2012-03-23 06:00,-0.025,0.049,0,0
2012-03-23 07:00,-0.057,0.052,0,0
2012-03-23 08:00,0.098,0.052,0,0
2012-03-23 09:00,0.247,0.048,0,0
2012-03-23 10:00,0.507,0.051,0,0
2012-03-23 11:00,0.763,0.053,0,0
2012-03-23 12:00,0.957,0.056,0,0
2012-03-23 13:00,0.996,0.050,0,0
2012-03-23 14:00,0.875,0.056,0,0
2012-03-23 15:00,0.664,0.049,0,0
2012-03-23 16:00,0.444,0.055,0,0
2012-03-23 17:00,0.169,0.052,0,0
2012-03-23 18:00,-0.018,0.051,0,0
2012-03-23 19:00,-0.006,0.057,0,0
2012-03-23 20:00,0.118,0.053,0,0
2012-03-23 21:00,0.313,0.045,0,0
2012-03-23 22:00,0.512,0.058,0,0
2012-03-23 23:00,0.792,0.053,0,0
2012-03-24 00:00,1.001,0.055,0,0
2012-03-24 01:00,1.078,0.048,0,0
2012-03-24 02:00,0.980,0.057,0,0
2012-03-24 03:00,0.809,0.052,0,0
2012-03-24 04:00,0.587,0.056,0,0
2012-03-24 05:00,0.307,0.057,0,0
2012-03-24 06:00,0.047,0.052,0,0
2012-03-24 07:00,-0.044,0.050,0,0
2012-03-24 08:00,0.026,0.053,0,0
2012-03-24 09:00,0.172,0.054,0,0
2012-03-24 10:00,0.349,0.056,0,0
2012-03-24 11:00,0.646,0.058,0,0
2012-03-24 12:00,0.890,0.057,0,0
2012-03-24 13:00,1.023,0.055,0,0
2012-03-24 14:00,0.977,0.056,0,0
2012-03-24 15:00,0.875,0.055,0,0
2012-03-24 16:00,0.678,0.056,0,0
2012-03-24 17:00,0.446,0.059,0,0
2012-03-24 18:00,0.197,0.046,0,0
2012-03-24 19:00,0.092,0.048,0,0
2012-03-24 20:00,0.157,0.054,0,0
2012-03-24 21:00,0.315,0.052,0,0
2012-03-24 22:00,0.511,0.063,0,0
2012-03-24 23:00,0.785,0.052,0,0
2012-03-25 00:00,1.018,0.048,0,0
2012-03-25 01:00,1.191,0.054,0,0
2012-03-25 02:00,1.205,0.050,0,0
2012-03-25 03:00,1.126,0.061,0,0
2012-03-25 04:00,0.909,0.058,0,0
2012-03-25 05:00,0.700,0.056,0,0
2012-03-25 06:00,0.389,0.066,0,0
2012-03-25 07:00,0.237,0.057,0,0
2012-03-25 08:00,0.230,0.056,0,0
2012-03-25 09:00,0.315,0.058,0,0
2012-03-25 10:00,0.447,0.062,0,0
2012-03-25 11:00,0.632,0.058,0,0
2012-03-25 12:00,0.942,0.064,0,0
2012-03-25 13:00,1.105,0.071,0,0
2012-03-25 14:00,1.177,0.074,0,0
2012-03-25 15:00,1.073,0.070,0,0
2012-03-25 16:00,0.936,0.067,0,0
2012-03-25 17:00,0.694,0.067,0,0
2012-03-25 18:00,0.531,0.059,0,0
2012-03-25 19:00,0.352,0.069,0,0
2012-03-25 20:00,0.361,0.067,0,0
2012-03-25 21:00,0.457,0.072,0,0
2012-03-25 22:00,0.652,0.064,0,0
2012-03-25 23:00,0.893,0.075,0,0
2012-03-26 00:00,1.176,0.067,0,0
2012-03-26 01:00,1.376,0.074,0,0
2012-03-26 02:00,1.487,0.081,0,0
