Date Time, Water Level, Sigma, I, L 
2012-07-11 01:00,0.464,0.016,1,0
2012-07-11 02:00,0.569,0.018,1,0
2012-07-11 03:00,0.795,0.019,1,0
2012-07-11 04:00,0.934,0.021,1,0
2012-07-11 05:00,1.102,0.020,1,0
2012-07-11 06:00,1.066,0.019,1,0
2012-07-11 07:00,1.027,0.023,1,0
2012-07-11 08:00,0.869,0.026,1,0
2012-07-11 09:00,0.697,0.019,1,0
2012-07-11 10:00,0.505,0.023,1,0
2012-07-11 11:00,0.403,0.020,1,0
2012-07-11 12:00,0.418,0.021,1,0
2012-07-11 13:00,0.472,0.029,1,0
2012-07-11 14:00,0.612,0.025,1,0
2012-07-11 15:00,0.805,0.039,1,0
2012-07-11 16:00,0.995,0.035,1,0
2012-07-11 17:00,1.129,0.032,1,0
2012-07-11 18:00,1.169,0.027,1,0
2012-07-11 19:00,1.155,0.034,1,0
2012-07-11 20:00,1.064,0.025,1,0
2012-07-11 21:00,0.965,0.196,0,0
2012-07-11 22:00,0.781,0.238,0,0
2012-07-11 23:00,0.575,0.270,0,0
2012-07-12 00:00,0.467,0.027,1,0
2012-07-12 01:00,0.456,0.028,1,0
2012-07-12 02:00,0.525,0.039,1,0
2012-07-12 03:00,0.652,0.031,1,0
2012-07-12 04:00,0.805,0.035,1,0
2012-07-12 05:00,0.960,0.037,1,0
2012-07-12 06:00,1.039,0.038,1,0
2012-07-12 07:00,1.021,0.035,1,0
2012-07-12 08:00,0.959,0.033,1,0
2012-07-12 09:00,0.836,0.026,1,0
2012-07-12 10:00,0.696,0.023,1,0
2012-07-12 11:00,0.518,0.022,1,0
2012-07-12 12:00,0.436,0.021,1,0
2012-07-12 13:00,0.426,0.026,1,0
2012-07-12 14:00,0.514,0.017,1,0
2012-07-12 15:00,0.622,0.022,1,0
2012-07-12 16:00,0.821,0.027,1,0
2012-07-12 17:00,1.012,0.025,1,0
2012-07-12 18:00,1.153,0.029,1,0
2012-07-12 19:00,1.183,0.030,1,0
2012-07-12 20:00,1.151,0.028,1,0
2012-07-12 21:00,1.069,0.027,1,0
2012-07-12 22:00,0.921,0.026,1,0
2012-07-12 23:00,0.728,0.025,1,0
2012-07-13 00:00,0.514,0.025,1,0
2012-07-13 01:00,0.437,0.019,1,0
2012-07-13 02:00,0.414,0.020,1,0
2012-07-13 03:00,0.496,0.026,1,0
2012-07-13 04:00,0.575,0.022,1,0
2012-07-13 05:00,0.749,0.021,1,0
2012-07-13 06:00,0.888,0.024,1,0
2012-07-13 07:00,0.954,0.025,1,0
2012-07-13 08:00,0.916,0.018,1,0
2012-07-13 09:00,0.857,0.020,1,0
2012-07-13 10:00,0.714,0.021,1,0
2012-07-13 11:00,0.561,0.016,1,0
2012-07-13 12:00,0.409,0.013,1,0
2012-07-13 13:00,0.309,0.012,1,0
2012-07-13 14:00,0.303,0.012,1,0
2012-07-13 15:00,0.408,0.015,1,0
2012-07-13 16:00,0.558,0.123,0,0
2012-07-13 17:00,0.781,0.126,0,0
2012-07-13 18:00,0.972,0.129,0,0
2012-07-13 19:00,1.078,0.135,0,0
2012-07-13 20:00,1.124,0.117,0,0
2012-07-13 21:00,1.087,0.126,0,0
2012-07-13 22:00,0.990,0.114,0,0
2012-07-13 23:00,0.844,0.119,0,0
2012-07-14 00:00,0.633,0.134,0,0
2012-07-14 01:00,0.441,0.109,0,0
2012-07-14 02:00,0.327,0.103,0,0
2012-07-14 03:00,0.320,0.106,0,0
2012-07-14 04:00,0.375,0.107,0,0
2012-07-14 05:00,0.483,0.120,0,0
2012-07-14 06:00,0.661,0.121,0,0
2012-07-14 07:00,0.785,0.092,0,0
2012-07-14 08:00,0.827,0.096,0,0
2012-07-14 09:00,0.817,0.104,0,0
2012-07-14 10:00,0.735,0.103,0,0
2012-07-14 11:00,0.606,0.082,0,0
2012-07-14 12:00,0.460,0.089,0,0
2012-07-14 13:00,0.344,0.093,0,0
2012-07-14 14:00,0.260,0.083,0,0
2012-07-14 15:00,0.264,0.084,0,0
2012-07-14 16:00,0.341,0.086,0,0
2012-07-14 17:00,0.514,0.084,0,0
2012-07-14 18:00,0.710,0.100,0,0
2012-07-14 19:00,0.916,0.107,0,0
2012-07-14 20:00,1.030,0.093,0,0
2012-07-14 21:00,1.081,0.109,0,0
2012-07-14 22:00,1.016,0.095,0,0
2012-07-14 23:00,0.878,0.095,0,0
2012-07-15 00:00,0.712,0.080,0,0
2012-07-15 01:00,0.488,0.086,0,0
2012-07-15 02:00,0.280,0.091,0,0
2012-07-15 03:00,0.208,0.099,0,0
2012-07-15 04:00,0.213,0.096,0,0
2012-07-15 05:00,0.257,0.086,0,0
2012-07-15 06:00,0.402,0.092,0,0
2012-07-15 07:00,0.566,0.126,0,0
2012-07-15 08:00,0.699,0.120,0,0
2012-07-15 09:00,0.759,0.104,0,0
2012-07-15 10:00,0.744,0.125,0,0
2012-07-15 11:00,0.653,0.112,0,0
2012-07-15 12:00,0.550,0.110,0,0
2012-07-15 13:00,0.403,0.124,0,0
2012-07-15 14:00,0.248,0.139,0,0
2012-07-15 15:00,0.147,0.115,0,0
2012-07-15 16:00,0.189,0.145,0,0
2012-07-15 17:00,0.294,0.159,0,0
2012-07-15 18:00,0.482,0.137,0,0
2012-07-15 19:00,0.661,0.166,0,0
2012-07-15 20:00,0.871,0.178,0,0
2012-07-15 21:00,0.989,0.152,0,0
2012-07-15 22:00,1.001,0.156,0,0
2012-07-15 23:00,0.933,0.124,0,0
2012-07-16 00:00,0.796,0.153,0,0
2012-07-16 01:00,0.593,0.145,0,0
2012-07-16 02:00,0.336,0.148,0,0
2012-07-16 03:00,0.154,0.147,0,0
2012-07-16 04:00,0.090,0.128,0,0
2012-07-16 05:00,0.088,0.127,0,0
2012-07-16 06:00,0.183,0.156,0,0
2012-07-16 07:00,0.325,0.136,0,0
2012-07-16 08:00,0.500,0.126,0,0
2012-07-16 09:00,0.665,0.167,0,0
2012-07-16 10:00,0.748,0.133,0,0
2012-07-16 11:00,0.718,0.155,0,0
2012-07-16 12:00,0.614,0.155,0,0
2012-07-16 13:00,0.510,0.144,0,0
2012-07-16 14:00,0.306,0.142,0,0
2012-07-16 15:00,0.167,0.150,0,0
2012-07-16 16:00,0.113,0.116,0,0
2012-07-16 17:00,0.227,0.125,0,0
2012-07-16 18:00,0.313,0.136,0,0
2012-07-16 19:00,0.544,0.164,0,0
2012-07-16 20:00,0.807,0.122,0,0
2012-07-16 21:00,0.996,0.136,0,0
2012-07-16 22:00,1.137,0.137,0,0
2012-07-16 23:00,1.146,0.129,0,0
2012-07-17 00:00,1.033,0.117,0,0
2012-07-17 01:00,0.874,0.138,0,0
2012-07-17 02:00,0.601,0.114,0,0
2012-07-17 03:00,0.371,0.100,0,0
2012-07-17 04:00,0.204,0.104,0,0
2012-07-17 05:00,0.163,0.119,0,0
2012-07-17 06:00,0.223,0.093,0,0
2012-07-17 07:00,0.305,0.082,0,0
2012-07-17 08:00,0.494,0.091,0,0
2012-07-17 09:00,0.682,0.095,0,0
2012-07-17 10:00,0.834,0.071,0,0
2012-07-17 11:00,0.870,0.087,0,0
2012-07-17 12:00,0.841,0.097,0,0
2012-07-17 13:00,0.738,0.072,0,0
2012-07-17 14:00,0.543,0.068,0,0
2012-07-17 15:00,0.336,0.065,0,0
2012-07-17 16:00,0.195,0.077,0,0
2012-07-17 17:00,0.200,0.083,0,0
2012-07-17 18:00,0.267,0.066,0,0
2012-07-17 19:00,0.435,0.069,0,0
2012-07-17 20:00,0.668,0.107,0,0
2012-07-17 21:00,0.911,0.089,0,0
2012-07-17 22:00,1.113,0.072,0,0
2012-07-17 23:00,1.232,0.058,0,0
2012-07-18 00:00,1.160,0.070,0,0
2012-07-18 01:00,0.999,0.073,0,0
2012-07-18 02:00,0.789,0.100,0,0
2012-07-18 03:00,0.483,0.075,0,0
2012-07-18 04:00,0.220,0.076,0,0
2012-07-18 05:00,0.079,0.087,0,0
2012-07-18 06:00,0.107,0.062,0,0
2012-07-18 07:00,0.193,0.076,0,0
2012-07-18 08:00,0.348,0.105,0,0
2012-07-18 09:00,0.561,0.069,0,0
2012-07-18 10:00,0.759,0.101,0,0
2012-07-18 11:00,0.889,0.084,0,0
2012-07-18 12:00,0.920,0.075,0,0
2012-07-18 13:00,0.844,0.078,0,0
2012-07-18 14:00,0.660,0.077,0,0
2012-07-18 15:00,0.440,0.082,0,0
2012-07-18 16:00,0.221,0.071,0,0
2012-07-18 17:00,0.092,0.066,0,0
2012-07-18 18:00,0.089,0.076,0,0
2012-07-18 19:00,0.190,0.093,0,0
2012-07-18 20:00,0.398,0.078,0,0
2012-07-18 21:00,0.630,0.095,0,0
2012-07-18 22:00,0.878,0.087,0,0
2012-07-18 23:00,1.080,0.114,0,0
2012-07-19 00:00,1.061,0.083,0,0
2012-07-19 01:00,0.992,0.072,0,0
2012-07-19 02:00,0.837,0.092,0,0
2012-07-19 03:00,0.565,0.084,0,0
2012-07-19 04:00,0.281,0.076,0,0
2012-07-19 05:00,0.056,0.082,0,0
2012-07-19 06:00,-0.054,0.080,0,0
2012-07-19 07:00,-0.057,0.077,0,0
2012-07-19 08:00,0.099,0.079,0,0
2012-07-19 09:00,0.292,0.084,0,0
2012-07-19 10:00,0.512,0.094,0,0
2012-07-19 11:00,0.742,0.088,0,0
2012-07-19 12:00,0.849,0.078,0,0
2012-07-19 13:00,0.875,0.071,0,0
2012-07-19 14:00,0.788,0.075,0,0
2012-07-19 15:00,0.589,0.101,0,0
2012-07-19 16:00,0.317,0.086,0,0
2012-07-19 17:00,0.112,0.085,0,0
2012-07-19 18:00,0.025,0.098,0,0
2012-07-19 19:00,0.110,0.107,0,0
2012-07-19 20:00,0.239,0.088,0,0
2012-07-19 21:00,0.462,0.105,0,0
2012-07-19 22:00,0.764,0.085,0,0
2012-07-19 23:00,1.018,0.082,0,0
2012-07-20 00:00,1.158,0.101,0,0
2012-07-20 01:00,1.097,0.104,0,0
2012-07-20 02:00,0.976,0.108,0,0
2012-07-20 03:00,0.809,0.095,0,0
2012-07-20 04:00,0.529,0.088,0,0
2012-07-20 05:00,0.231,0.097,0,0
2012-07-20 06:00,0.068,0.069,0,0
2012-07-20 07:00,0.036,0.081,0,0
2012-07-20 08:00,0.080,0.077,0,0
2012-07-20 09:00,0.257,0.073,0,0
2012-07-20 10:00,0.525,0.096,0,0
2012-07-20 11:00,0.754,0.089,0,0
2012-07-20 12:00,0.974,0.085,0,0
2012-07-20 13:00,1.056,0.090,0,0
2012-07-20 14:00,0.974,0.093,0,0
2012-07-20 15:00,0.844,0.097,0,0
2012-07-20 16:00,0.648,0.087,0,0
2012-07-20 17:00,0.396,0.072,0,0
2012-07-20 18:00,0.161,0.085,0,0
2012-07-20 19:00,0.148,0.060,0,0
2012-07-20 20:00,0.292,0.089,0,0
2012-07-20 21:00,0.447,0.083,0,0
2012-07-20 22:00,0.658,0.100,0,0
2012-07-20 23:00,0.932,0.103,0,0
2012-07-21 00:00,1.209,0.100,0,0
2012-07-21 01:00,1.232,0.093,0,0
2012-07-21 02:00,1.182,0.079,0,0
2012-07-21 03:00,1.137,0.071,0,0
2012-07-21 04:00,0.861,0.104,0,0
2012-07-21 05:00,0.586,0.068,0,0
2012-07-21 06:00,0.356,0.079,0,0
2012-07-21 07:00,0.236,0.075,0,0
2012-07-21 08:00,0.244,0.105,0,0
2012-07-21 09:00,0.368,0.092,0,0
2012-07-21 10:00,0.584,0.106,0,0
2012-07-21 11:00,0.871,0.129,0,0
2012-07-21 12:00,1.119,0.104,0,0
2012-07-21 13:00,1.276,0.137,0,0
2012-07-21 14:00,1.309,0.164,0,0
2012-07-21 15:00,1.253,0.149,0,0
2012-07-21 16:00,1.059,0.134,0,0
2012-07-21 17:00,0.823,0.131,0,0
2012-07-21 18:00,0.551,0.104,0,0
2012-07-21 19:00,0.394,0.126,0,0
2012-07-21 20:00,0.375,0.139,0,0
2012-07-21 21:00,0.448,0.145,0,0
2012-07-21 22:00,0.651,0.128,0,0
2012-07-21 23:00,0.890,0.136,0,0
2012-07-22 00:00,1.122,0.140,0,0
2012-07-22 01:00,1.318,0.112,0,0
2012-07-22 02:00,1.311,0.138,0,0
2012-07-22 03:00,1.265,0.125,0,0
2012-07-22 04:00,1.145,0.148,0,0
2012-07-22 05:00,0.838,0.145,0,0
2012-07-22 06:00,0.508,0.154,0,0
2012-07-22 07:00,0.320,0.120,0,0
2012-07-22 08:00,0.200,0.140,0,0
2012-07-22 09:00,0.279,0.133,0,0
2012-07-22 10:00,0.411,0.126,0,0
2012-07-22 11:00,0.676,0.148,0,0
2012-07-22 12:00,0.934,0.159,0,0
2012-07-22 13:00,1.158,0.146,0,0
2012-07-22 14:00,1.263,0.133,0,0
2012-07-22 15:00,1.247,0.156,0,0
2012-07-22 16:00,1.134,0.129,0,0
2012-07-22 17:00,0.897,0.110,0,0
2012-07-22 18:00,0.629,0.107,0,0
2012-07-22 19:00,0.392,0.118,0,0
2012-07-22 20:00,0.269,0.118,0,0
2012-07-22 21:00,0.279,0.112,0,0
2012-07-22 22:00,0.414,0.145,0,0
2012-07-22 23:00,0.579,0.094,0,0
2012-07-23 00:00,0.846,0.131,0,0
2012-07-23 01:00,1.082,0.136,0,0
2012-07-23 02:00,1.213,0.124,0,0
2012-07-23 03:00,1.212,0.121,0,0
2012-07-23 04:00,1.104,0.114,0,0
2012-07-23 05:00,0.895,0.098,0,0
2012-07-23 06:00,0.638,0.120,0,0
2012-07-23 07:00,0.334,0.123,0,0
2012-07-23 08:00,0.163,0.131,0,0
2012-07-23 09:00,0.136,0.126,0,0
2012-07-23 10:00,0.214,0.110,0,0
2012-07-23 11:00,0.365,0.105,0,0
2012-07-23 12:00,0.619,0.128,0,0
2012-07-23 13:00,0.901,0.126,0,0
2012-07-23 14:00,1.160,0.106,0,0
2012-07-23 15:00,1.114,0.114,0,0
2012-07-23 16:00,1.161,0.117,0,0
2012-07-23 17:00,1.017,0.117,0,0
2012-07-23 18:00,0.750,0.098,0,0
2012-07-23 19:00,0.480,0.103,0,0
2012-07-23 20:00,0.267,0.074,0,0
2012-07-23 21:00,0.141,0.071,0,0
2012-07-23 22:00,0.196,0.081,0,0
2012-07-23 23:00,0.284,0.089,0,0
2012-07-24 00:00,0.485,0.093,0,0
2012-07-24 01:00,0.662,0.085,0,0
2012-07-24 02:00,1.027,0.085,0,0
2012-07-24 03:00,1.111,0.098,0,0
2012-07-24 04:00,1.012,0.093,0,0
2012-07-24 05:00,0.844,0.096,0,0
2012-07-24 06:00,0.754,0.081,0,0
2012-07-24 07:00,0.488,0.100,0,0
2012-07-24 08:00,0.196,0.105,0,0
2012-07-24 09:00,0.013,0.085,0,0
2012-07-24 10:00,0.018,0.071,0,0
2012-07-24 11:00,0.123,0.075,0,0
2012-07-24 12:00,0.315,0.067,0,0
2012-07-24 13:00,0.581,0.062,0,0
2012-07-24 14:00,0.924,0.093,0,0
2012-07-24 15:00,1.117,0.086,0,0
2012-07-24 16:00,1.218,0.074,0,0
2012-07-24 17:00,1.124,0.078,0,0
2012-07-24 18:00,0.964,0.069,0,0
2012-07-24 19:00,0.771,0.071,0,0
2012-07-24 20:00,0.505,0.079,0,0
2012-07-24 21:00,0.250,0.072,0,0
2012-07-24 22:00,0.217,0.065,0,0
2012-07-24 23:00,0.218,0.082,0,0
2012-07-25 00:00,0.304,0.064,0,0
2012-07-25 01:00,0.444,0.071,0,0
2012-07-25 02:00,0.828,0.109,0,0
2012-07-25 03:00,1.113,0.080,0,0
2012-07-25 04:00,1.076,0.080,0,0
2012-07-25 05:00,0.935,0.069,0,0
2012-07-25 06:00,1.001,0.072,0,0
2012-07-25 07:00,0.647,0.082,0,0
2012-07-25 08:00,0.415,0.072,0,0
2012-07-25 09:00,0.261,0.068,0,0
2012-07-25 10:00,0.226,0.085,0,0
2012-07-25 11:00,0.281,0.099,0,0
2012-07-25 12:00,0.455,0.152,0,0
2012-07-25 13:00,0.636,0.138,0,0
2012-07-25 14:00,0.910,0.181,0,0
2012-07-25 15:00,1.245,0.203,0,0
2012-07-25 16:00,1.453,0.220,0,0
2012-07-25 17:00,1.372,0.204,0,0
2012-07-25 18:00,1.316,0.196,0,0
2012-07-25 19:00,1.193,0.182,0,0
2012-07-25 20:00,0.936,0.177,0,0
2012-07-25 21:00,0.655,0.163,0,0
2012-07-25 22:00,0.492,0.186,0,0
2012-07-25 23:00,0.422,0.196,0,0
2012-07-26 00:00,0.412,0.191,0,0
2012-07-26 01:00,0.493,0.204,0,0
2012-07-26 02:00,0.653,0.175,0,0
2012-07-26 03:00,0.911,0.165,0,0
2012-07-26 04:00,1.038,0.156,0,0
2012-07-26 05:00,1.095,0.169,0,0
